Year,Period,Week Ending,State,State ANSI,Watershed,Data Item,Value,CV (%)
2015,JAN THRU MAR,NA,SOUTH CAROLINA,45,NA,ADDED & REPLACED,2700,NA
2015,JAN THRU MAR,NA,SOUTH DAKOTA,46,NA,ADDED & REPLACED,8500,NA
2015,JAN THRU MAR,NA,TENNESSEE,47,NA,ADDED & REPLACED,1000,NA
2015,JAN THRU MAR,NA,TEXAS,48,NA,ADDED & REPLACED,82000,NA
2015,JAN THRU MAR,NA,UTAH,49,NA,ADDED & REPLACED,2500,NA
2015,JAN THRU MAR,NA,VERMONT,50,NA,ADDED & REPLACED,1200,NA
2015,JAN THRU MAR,NA,VIRGINIA,51,NA,ADDED & REPLACED,800,NA
2015,JAN THRU MAR,NA,WASHINGTON,53,NA,ADDED & REPLACED,13500,NA
2015,JAN THRU MAR,NA,WEST VIRGINIA,54,NA,ADDED & REPLACED,570,NA
2015,JAN THRU MAR,NA,WISCONSIN,55,NA,ADDED & REPLACED,3100,NA
2015,JAN THRU MAR,NA,WYOMING,56,NA,ADDED & REPLACED,2000,NA
2015,APR THRU JUN,NA,ALABAMA,1,NA,ADDED & REPLACED,1900,NA
2015,APR THRU JUN,NA,ARIZONA,4,NA,ADDED & REPLACED,19500,NA
2015,APR THRU JUN,NA,ARKANSAS,5,NA,ADDED & REPLACED,11500,NA
2015,APR THRU JUN,NA,CALIFORNIA,6,NA,ADDED & REPLACED,170000,NA
2015,APR THRU JUN,NA,COLORADO,8,NA,ADDED & REPLACED,6000,NA
2015,APR THRU JUN,NA,CONNECTICUT,9,NA,ADDED & REPLACED,1100,NA
2015,APR THRU JUN,NA,FLORIDA,12,NA,ADDED & REPLACED,44000,NA
2015,APR THRU JUN,NA,GEORGIA,13,NA,ADDED & REPLACED,25000,NA
2015,APR THRU JUN,NA,HAWAII,15,NA,ADDED & REPLACED,1100,NA
2015,APR THRU JUN,NA,IDAHO,16,NA,ADDED & REPLACED,16500,NA
2015,APR THRU JUN,NA,ILLINOIS,17,NA,ADDED & REPLACED,6000,NA
2015,APR THRU JUN,NA,INDIANA,18,NA,ADDED & REPLACED,4900,NA
2015,APR THRU JUN,NA,IOWA,19,NA,ADDED & REPLACED,6500,NA
2015,APR THRU JUN,NA,KANSAS,20,NA,ADDED & REPLACED,2800,NA
2015,APR THRU JUN,NA,KENTUCKY,21,NA,ADDED & REPLACED,3600,NA
2015,APR THRU JUN,NA,LOUISIANA,22,NA,ADDED & REPLACED,6500,NA
2015,APR THRU JUN,NA,MAINE,23,NA,ADDED & REPLACED,3500,NA
2015,APR THRU JUN,NA,MARYLAND,24,NA,ADDED & REPLACED,2600,NA
2015,APR THRU JUN,NA,MASSACHUSETTS,25,NA,ADDED & REPLACED,940,NA
2015,APR THRU JUN,NA,MICHIGAN,26,NA,ADDED & REPLACED,13500,NA
2015,APR THRU JUN,NA,MINNESOTA,27,NA,ADDED & REPLACED,20000,NA
2015,APR THRU JUN,NA,MISSISSIPPI,28,NA,ADDED & REPLACED,5500,NA
2015,APR THRU JUN,NA,MISSOURI,29,NA,ADDED & REPLACED,1900,NA
2015,APR THRU JUN,NA,MONTANA,30,NA,ADDED & REPLACED,14000,NA
2015,APR THRU JUN,NA,NEBRASKA,31,NA,ADDED & REPLACED,15500,NA
2015,APR THRU JUN,NA,NEW JERSEY,34,NA,ADDED & REPLACED,2100,NA
2015,APR THRU JUN,NA,NEW MEXICO,35,NA,ADDED & REPLACED,1500,NA
2015,APR THRU JUN,NA,NEW YORK,36,NA,ADDED & REPLACED,11000,NA
2015,APR THRU JUN,NA,NORTH CAROLINA,37,NA,ADDED & REPLACED,5500,NA
2015,APR THRU JUN,NA,NORTH DAKOTA,38,NA,ADDED & REPLACED,39000,NA
2015,APR THRU JUN,NA,OHIO,39,NA,ADDED & REPLACED,10000,NA
2015,APR THRU JUN,NA,OKLAHOMA,40,NA,ADDED & REPLACED,5500,NA
2015,APR THRU JUN,NA,OREGON,41,NA,ADDED & REPLACED,14500,NA
2015,APR THRU JUN,NA,PENNSYLVANIA,42,NA,ADDED & REPLACED,8500,NA
2015,APR THRU JUN,NA,SOUTH CAROLINA,45,NA,ADDED & REPLACED,1100,NA
2015,APR THRU JUN,NA,SOUTH DAKOTA,46,NA,ADDED & REPLACED,27000,NA
2015,APR THRU JUN,NA,TENNESSEE,47,NA,ADDED & REPLACED,3600,NA
2015,APR THRU JUN,NA,TEXAS,48,NA,ADDED & REPLACED,76000,NA
2015,APR THRU JUN,NA,UTAH,49,NA,ADDED & REPLACED,10000,NA
2015,APR THRU JUN,NA,VERMONT,50,NA,ADDED & REPLACED,580,NA
2015,APR THRU JUN,NA,VIRGINIA,51,NA,ADDED & REPLACED,2100,NA
2015,APR THRU JUN,NA,WASHINGTON,53,NA,ADDED & REPLACED,15000,NA
2015,APR THRU JUN,NA,WEST VIRGINIA,54,NA,ADDED & REPLACED,2900,NA
2015,APR THRU JUN,NA,WISCONSIN,55,NA,ADDED & REPLACED,10000,NA
2015,APR THRU JUN,NA,WYOMING,56,NA,ADDED & REPLACED,7500,NA
2015,JUL THRU SEP,NA,ALABAMA,1,NA,ADDED & REPLACED,160,NA
2015,JUL THRU SEP,NA,ARIZONA,4,NA,ADDED & REPLACED,4300,NA
2015,JUL THRU SEP,NA,ARKANSAS,5,NA,ADDED & REPLACED,500,NA
2015,JUL THRU SEP,NA,CALIFORNIA,6,NA,ADDED & REPLACED,40000,NA
2015,JUL THRU SEP,NA,COLORADO,8,NA,ADDED & REPLACED,1400,NA
2015,JUL THRU SEP,NA,CONNECTICUT,9,NA,ADDED & REPLACED,190,NA
2015,JUL THRU SEP,NA,FLORIDA,12,NA,ADDED & REPLACED,37000,NA
2015,JUL THRU SEP,NA,GEORGIA,13,NA,ADDED & REPLACED,19500,NA
2015,JUL THRU SEP,NA,HAWAII,15,NA,ADDED & REPLACED,1200,NA
2015,JUL THRU SEP,NA,IDAHO,16,NA,ADDED & REPLACED,5500,NA
2015,JUL THRU SEP,NA,ILLINOIS,17,NA,ADDED & REPLACED,1300,NA
2015,JUL THRU SEP,NA,INDIANA,18,NA,ADDED & REPLACED,1400,NA
2015,JUL THRU SEP,NA,IOWA,19,NA,ADDED & REPLACED,640,NA
2015,JUL THRU SEP,NA,KANSAS,20,NA,ADDED & REPLACED,100,NA
2015,JUL THRU SEP,NA,KENTUCKY,21,NA,ADDED & REPLACED,170,NA
2015,JUL THRU SEP,NA,LOUISIANA,22,NA,ADDED & REPLACED,2300,NA
2015,JUL THRU SEP,NA,MAINE,23,NA,ADDED & REPLACED,410,NA
2015,JUL THRU SEP,NA,MARYLAND,24,NA,ADDED & REPLACED,730,NA
2015,JUL THRU SEP,NA,MASSACHUSETTS,25,NA,ADDED & REPLACED,290,NA
2015,JUL THRU SEP,NA,MICHIGAN,26,NA,ADDED & REPLACED,3300,NA
2015,JUL THRU SEP,NA,MINNESOTA,27,NA,ADDED & REPLACED,640,NA
2015,JUL THRU SEP,NA,MISSISSIPPI,28,NA,ADDED & REPLACED,260,NA
2015,JUL THRU SEP,NA,MISSOURI,29,NA,ADDED & REPLACED,700,NA
2015,JUL THRU SEP,NA,MONTANA,30,NA,ADDED & REPLACED,3200,NA
2015,JUL THRU SEP,NA,NEBRASKA,31,NA,ADDED & REPLACED,500,NA
2015,JUL THRU SEP,NA,NEW JERSEY,34,NA,ADDED & REPLACED,190,NA
2015,JUL THRU SEP,NA,NEW MEXICO,35,NA,ADDED & REPLACED,1300,NA
2015,JUL THRU SEP,NA,NEW YORK,36,NA,ADDED & REPLACED,4400,NA
2015,JUL THRU SEP,NA,NORTH CAROLINA,37,NA,ADDED & REPLACED,2500,NA
2015,JUL THRU SEP,NA,NORTH DAKOTA,38,NA,ADDED & REPLACED,11000,NA
2015,JUL THRU SEP,NA,OHIO,39,NA,ADDED & REPLACED,2300,NA
2015,JUL THRU SEP,NA,OKLAHOMA,40,NA,ADDED & REPLACED,160,NA
2015,JUL THRU SEP,NA,OREGON,41,NA,ADDED & REPLACED,8000,NA
2015,JUL THRU SEP,NA,PENNSYLVANIA,42,NA,ADDED & REPLACED,1800,NA
2015,JUL THRU SEP,NA,SOUTH CAROLINA,45,NA,ADDED & REPLACED,880,NA
2015,JUL THRU SEP,NA,SOUTH DAKOTA,46,NA,ADDED & REPLACED,2100,NA
2015,JUL THRU SEP,NA,TENNESSEE,47,NA,ADDED & REPLACED,500,NA
2015,JUL THRU SEP,NA,TEXAS,48,NA,ADDED & REPLACED,5500,NA
2015,JUL THRU SEP,NA,UTAH,49,NA,ADDED & REPLACED,1400,NA
2015,JUL THRU SEP,NA,VERMONT,50,NA,ADDED & REPLACED,30,NA
2015,JUL THRU SEP,NA,VIRGINIA,51,NA,ADDED & REPLACED,520,NA
2015,JUL THRU SEP,NA,WASHINGTON,53,NA,ADDED & REPLACED,1800,NA
2015,JUL THRU SEP,NA,WEST VIRGINIA,54,NA,ADDED & REPLACED,300,NA
2015,JUL THRU SEP,NA,WISCONSIN,55,NA,ADDED & REPLACED,1300,NA
2015,JUL THRU SEP,NA,WYOMING,56,NA,ADDED & REPLACED,270,NA
2015,OCT THRU DEC,NA,ALABAMA,1,NA,ADDED & REPLACED,80,NA
2015,OCT THRU DEC,NA,ARIZONA,4,NA,ADDED & REPLACED,3000,NA
2015,OCT THRU DEC,NA,ARKANSAS,5,NA,ADDED & REPLACED,1900,NA
2015,OCT THRU DEC,NA,CALIFORNIA,6,NA,ADDED & REPLACED,39000,NA
2015,OCT THRU DEC,NA,COLORADO,8,NA,ADDED & REPLACED,3400,NA
2015,OCT THRU DEC,NA,CONNECTICUT,9,NA,ADDED & REPLACED,40,NA
2015,OCT THRU DEC,NA,FLORIDA,12,NA,ADDED & REPLACED,30000,NA
2015,OCT THRU DEC,NA,GEORGIA,13,NA,ADDED & REPLACED,4400,NA
2015,OCT THRU DEC,NA,HAWAII,15,NA,ADDED & REPLACED,2700,NA
2015,OCT THRU DEC,NA,IDAHO,16,NA,ADDED & REPLACED,5500,NA
2015,OCT THRU DEC,NA,ILLINOIS,17,NA,ADDED & REPLACED,0,NA
2015,OCT THRU DEC,NA,INDIANA,18,NA,ADDED & REPLACED,140,NA
2015,OCT THRU DEC,NA,IOWA,19,NA,ADDED & REPLACED,40,NA
2015,OCT THRU DEC,NA,KANSAS,20,NA,ADDED & REPLACED,50,NA
2015,OCT THRU DEC,NA,KENTUCKY,21,NA,ADDED & REPLACED,20,NA
2015,OCT THRU DEC,NA,LOUISIANA,22,NA,ADDED & REPLACED,1100,NA
2015,OCT THRU DEC,NA,MAINE,23,NA,ADDED & REPLACED,530,NA
2015,OCT THRU DEC,NA,MARYLAND,24,NA,ADDED & REPLACED,0,NA
2015,OCT THRU DEC,NA,MASSACHUSETTS,25,NA,ADDED & REPLACED,30,NA
2015,OCT THRU DEC,NA,MICHIGAN,26,NA,ADDED & REPLACED,210,NA
2015,OCT THRU DEC,NA,MINNESOTA,27,NA,ADDED & REPLACED,600,NA
2015,OCT THRU DEC,NA,MISSISSIPPI,28,NA,ADDED & REPLACED,500,NA
2015,OCT THRU DEC,NA,MISSOURI,29,NA,ADDED & REPLACED,30,NA
2015,OCT THRU DEC,NA,MONTANA,30,NA,ADDED & REPLACED,1000,NA
2015,OCT THRU DEC,NA,NEBRASKA,31,NA,ADDED & REPLACED,10,NA
2015,OCT THRU DEC,NA,NEW JERSEY,34,NA,ADDED & REPLACED,20,NA
2015,OCT THRU DEC,NA,NEW MEXICO,35,NA,ADDED & REPLACED,290,NA
2015,OCT THRU DEC,NA,NEW YORK,36,NA,ADDED & REPLACED,260,NA
2015,OCT THRU DEC,NA,NORTH CAROLINA,37,NA,ADDED & REPLACED,510,NA
2015,OCT THRU DEC,NA,NORTH DAKOTA,38,NA,ADDED & REPLACED,2700,NA
2015,OCT THRU DEC,NA,OHIO,39,NA,ADDED & REPLACED,200,NA
2015,OCT THRU DEC,NA,OKLAHOMA,40,NA,ADDED & REPLACED,290,NA
2015,OCT THRU DEC,NA,OREGON,41,NA,ADDED & REPLACED,200,NA
2015,OCT THRU DEC,NA,PENNSYLVANIA,42,NA,ADDED & REPLACED,1300,NA
2015,OCT THRU DEC,NA,SOUTH CAROLINA,45,NA,ADDED & REPLACED,640,NA
2015,OCT THRU DEC,NA,SOUTH DAKOTA,46,NA,ADDED & REPLACED,2400,NA
2015,OCT THRU DEC,NA,TENNESSEE,47,NA,ADDED & REPLACED,70,NA
2015,OCT THRU DEC,NA,TEXAS,48,NA,ADDED & REPLACED,13000,NA
2015,OCT THRU DEC,NA,UTAH,49,NA,ADDED & REPLACED,120,NA
2015,OCT THRU DEC,NA,VERMONT,50,NA,ADDED & REPLACED,10,NA
2015,OCT THRU DEC,NA,VIRGINIA,51,NA,ADDED & REPLACED,0,NA
2015,OCT THRU DEC,NA,WASHINGTON,53,NA,ADDED & REPLACED,330,NA
2015,OCT THRU DEC,NA,WEST VIRGINIA,54,NA,ADDED & REPLACED,190,NA
2015,OCT THRU DEC,NA,WISCONSIN,55,NA,ADDED & REPLACED,210,NA
2015,OCT THRU DEC,NA,WYOMING,56,NA,ADDED & REPLACED,30,NA
2017,JAN THRU MAR,NA,ALABAMA,1,NA,"INVENTORY, MAX",7000,NA
2017,JAN THRU MAR,NA,ARIZONA,4,NA,"INVENTORY, MAX",32000,NA
2017,JAN THRU MAR,NA,ARKANSAS,5,NA,"INVENTORY, MAX",20000,NA
2017,JAN THRU MAR,NA,CALIFORNIA,6,NA,"INVENTORY, MAX",1440000,NA
2017,JAN THRU MAR,NA,COLORADO,8,NA,"INVENTORY, MAX",21000,NA
2017,JAN THRU MAR,NA,CONNECTICUT,9,NA,"INVENTORY, MAX",3100,NA
2017,JAN THRU MAR,NA,FLORIDA,12,NA,"INVENTORY, MAX",265000,NA
2017,JAN THRU MAR,NA,GEORGIA,13,NA,"INVENTORY, MAX",125000,NA
2017,JAN THRU MAR,NA,HAWAII,15,NA,"INVENTORY, MAX",13000,NA
2017,JAN THRU MAR,NA,IDAHO,16,NA,"INVENTORY, MAX",99000,NA
2017,JAN THRU MAR,NA,ILLINOIS,17,NA,"INVENTORY, MAX",11000,NA
2017,JAN THRU MAR,NA,INDIANA,18,NA,"INVENTORY, MAX",7500,NA
2017,JAN THRU MAR,NA,IOWA,19,NA,"INVENTORY, MAX",15500,NA
2017,JAN THRU MAR,NA,KANSAS,20,NA,"INVENTORY, MAX",3800,NA
2017,JAN THRU MAR,NA,KENTUCKY,21,NA,"INVENTORY, MAX",7000,NA
2017,JAN THRU MAR,NA,LOUISIANA,22,NA,"INVENTORY, MAX",47000,NA
2017,JAN THRU MAR,NA,MAINE,23,NA,"INVENTORY, MAX",3100,NA
2017,JAN THRU MAR,NA,MARYLAND,24,NA,"INVENTORY, MAX",9000,NA
2017,JAN THRU MAR,NA,MASSACHUSETTS,25,NA,"INVENTORY, MAX",3300,NA
2017,JAN THRU MAR,NA,MICHIGAN,26,NA,"INVENTORY, MAX",59000,NA
2017,JAN THRU MAR,NA,MINNESOTA,27,NA,"INVENTORY, MAX",41000,NA
2017,JAN THRU MAR,NA,MISSISSIPPI,28,NA,"INVENTORY, MAX",68000,NA
2017,JAN THRU MAR,NA,MISSOURI,29,NA,"INVENTORY, MAX",7500,NA
2017,JAN THRU MAR,NA,MONTANA,30,NA,"INVENTORY, MAX",46000,NA
2017,JAN THRU MAR,NA,NEBRASKA,31,NA,"INVENTORY, MAX",13000,NA
2017,JAN THRU MAR,NA,NEW JERSEY,34,NA,"INVENTORY, MAX",6500,NA
2017,JAN THRU MAR,NA,NEW MEXICO,35,NA,"INVENTORY, MAX",5500,NA
2017,JAN THRU MAR,NA,NEW YORK,36,NA,"INVENTORY, MAX",33000,NA
2017,JAN THRU MAR,NA,NORTH CAROLINA,37,NA,"INVENTORY, MAX",23000,NA
2017,JAN THRU MAR,NA,NORTH DAKOTA,38,NA,"INVENTORY, MAX",123000,NA
2017,JAN THRU MAR,NA,OHIO,39,NA,"INVENTORY, MAX",17500,NA
2017,JAN THRU MAR,NA,OKLAHOMA,40,NA,"INVENTORY, MAX",26000,NA
2017,JAN THRU MAR,NA,OREGON,41,NA,"INVENTORY, MAX",90000,NA
2017,JAN THRU MAR,NA,PENNSYLVANIA,42,NA,"INVENTORY, MAX",18000,NA
2017,JAN THRU MAR,NA,SOUTH CAROLINA,45,NA,"INVENTORY, MAX",17500,NA
2017,JAN THRU MAR,NA,SOUTH DAKOTA,46,NA,"INVENTORY, MAX",48000,NA
2017,JAN THRU MAR,NA,TENNESSEE,47,NA,"INVENTORY, MAX",8500,NA
2017,JAN THRU MAR,NA,TEXAS,48,NA,"INVENTORY, MAX",330000,NA
2017,JAN THRU MAR,NA,UTAH,49,NA,"INVENTORY, MAX",18500,NA
2017,JAN THRU MAR,NA,VERMONT,50,NA,"INVENTORY, MAX",6500,NA
2017,JAN THRU MAR,NA,VIRGINIA,51,NA,"INVENTORY, MAX",8000,NA
2017,JAN THRU MAR,NA,WASHINGTON,53,NA,"INVENTORY, MAX",104000,NA
2017,JAN THRU MAR,NA,WEST VIRGINIA,54,NA,"INVENTORY, MAX",8000,NA
2017,JAN THRU MAR,NA,WISCONSIN,55,NA,"INVENTORY, MAX",22000,NA
2017,JAN THRU MAR,NA,WYOMING,56,NA,"INVENTORY, MAX",17000,NA
2017,APR THRU JUN,NA,ALABAMA,1,NA,"INVENTORY, MAX",6500,NA
2017,APR THRU JUN,NA,ARIZONA,4,NA,"INVENTORY, MAX",22000,NA
2017,APR THRU JUN,NA,ARKANSAS,5,NA,"INVENTORY, MAX",17000,NA
2017,APR THRU JUN,NA,CALIFORNIA,6,NA,"INVENTORY, MAX",1180000,NA
2017,APR THRU JUN,NA,COLORADO,8,NA,"INVENTORY, MAX",29000,NA
2017,APR THRU JUN,NA,CONNECTICUT,9,NA,"INVENTORY, MAX",3000,NA
2017,APR THRU JUN,NA,FLORIDA,12,NA,"INVENTORY, MAX",250000,NA
2017,APR THRU JUN,NA,GEORGIA,13,NA,"INVENTORY, MAX",142000,NA
2017,APR THRU JUN,NA,HAWAII,15,NA,"INVENTORY, MAX",12000,NA
2017,APR THRU JUN,NA,IDAHO,16,NA,"INVENTORY, MAX",78000,NA
2017,APR THRU JUN,NA,ILLINOIS,17,NA,"INVENTORY, MAX",12500,NA
2017,APR THRU JUN,NA,INDIANA,18,NA,"INVENTORY, MAX",11000,NA
2017,APR THRU JUN,NA,IOWA,19,NA,"INVENTORY, MAX",23000,NA
2017,APR THRU JUN,NA,KANSAS,20,NA,"INVENTORY, MAX",4900,NA
2017,APR THRU JUN,NA,KENTUCKY,21,NA,"INVENTORY, MAX",7000,NA
2017,APR THRU JUN,NA,LOUISIANA,22,NA,"INVENTORY, MAX",56000,NA
2017,APR THRU JUN,NA,MAINE,23,NA,"INVENTORY, MAX",40000,NA
2017,APR THRU JUN,NA,MARYLAND,24,NA,"INVENTORY, MAX",9500,NA
2017,APR THRU JUN,NA,MASSACHUSETTS,25,NA,"INVENTORY, MAX",8000,NA
2017,APR THRU JUN,NA,MICHIGAN,26,NA,"INVENTORY, MAX",79000,NA
2017,APR THRU JUN,NA,MINNESOTA,27,NA,"INVENTORY, MAX",128000,NA
2017,APR THRU JUN,NA,MISSISSIPPI,28,NA,"INVENTORY, MAX",89000,NA
2017,APR THRU JUN,NA,MISSOURI,29,NA,"INVENTORY, MAX",7500,NA
2017,APR THRU JUN,NA,MONTANA,30,NA,"INVENTORY, MAX",134000,NA
2017,APR THRU JUN,NA,NEBRASKA,31,NA,"INVENTORY, MAX",63000,NA
2017,APR THRU JUN,NA,NEW JERSEY,34,NA,"INVENTORY, MAX",21000,NA
2017,APR THRU JUN,NA,NEW MEXICO,35,NA,"INVENTORY, MAX",7500,NA
2017,APR THRU JUN,NA,NEW YORK,36,NA,"INVENTORY, MAX",41000,NA
2017,APR THRU JUN,NA,NORTH CAROLINA,37,NA,"INVENTORY, MAX",25000,NA
2017,APR THRU JUN,NA,NORTH DAKOTA,38,NA,"INVENTORY, MAX",385000,NA
2017,APR THRU JUN,NA,OHIO,39,NA,"INVENTORY, MAX",14500,NA
2017,APR THRU JUN,NA,OKLAHOMA,40,NA,"INVENTORY, MAX",25000,NA
2017,APR THRU JUN,NA,OREGON,41,NA,"INVENTORY, MAX",108000,NA
2017,APR THRU JUN,NA,PENNSYLVANIA,42,NA,"INVENTORY, MAX",16500,NA
2017,APR THRU JUN,NA,SOUTH CAROLINA,45,NA,"INVENTORY, MAX",20000,NA
2017,APR THRU JUN,NA,SOUTH DAKOTA,46,NA,"INVENTORY, MAX",152000,NA
2017,APR THRU JUN,NA,TENNESSEE,47,NA,"INVENTORY, MAX",9000,NA
2017,APR THRU JUN,NA,TEXAS,48,NA,"INVENTORY, MAX",345000,NA
2017,APR THRU JUN,NA,UTAH,49,NA,"INVENTORY, MAX",35000,NA
2017,APR THRU JUN,NA,VERMONT,50,NA,"INVENTORY, MAX",8000,NA
2017,APR THRU JUN,NA,VIRGINIA,51,NA,"INVENTORY, MAX",9000,NA
2017,APR THRU JUN,NA,WASHINGTON,53,NA,"INVENTORY, MAX",132000,NA
2017,APR THRU JUN,NA,WEST VIRGINIA,54,NA,"INVENTORY, MAX",7500,NA
2017,APR THRU JUN,NA,WISCONSIN,55,NA,"INVENTORY, MAX",65000,NA
2017,APR THRU JUN,NA,WYOMING,56,NA,"INVENTORY, MAX",30000,NA
2016,JAN THRU MAR,NA,ALABAMA,1,NA,"INVENTORY, MAX",7500,NA
2016,JAN THRU MAR,NA,ARIZONA,4,NA,"INVENTORY, MAX",30000,NA
2016,JAN THRU MAR,NA,ARKANSAS,5,NA,"INVENTORY, MAX",27000,NA
2016,JAN THRU MAR,NA,CALIFORNIA,6,NA,"INVENTORY, MAX",1410000,NA
2016,JAN THRU MAR,NA,COLORADO,8,NA,"INVENTORY, MAX",8500,NA
2016,JAN THRU MAR,NA,CONNECTICUT,9,NA,"INVENTORY, MAX",2700,NA
2016,JAN THRU MAR,NA,FLORIDA,12,NA,"INVENTORY, MAX",295000,NA
2016,JAN THRU MAR,NA,GEORGIA,13,NA,"INVENTORY, MAX",1.00E+05,NA
2016,JAN THRU MAR,NA,HAWAII,15,NA,"INVENTORY, MAX",15000,NA
2016,JAN THRU MAR,NA,IDAHO,16,NA,"INVENTORY, MAX",98000,NA
2016,JAN THRU MAR,NA,ILLINOIS,17,NA,"INVENTORY, MAX",9500,NA
2016,JAN THRU MAR,NA,INDIANA,18,NA,"INVENTORY, MAX",6500,NA
2016,JAN THRU MAR,NA,IOWA,19,NA,"INVENTORY, MAX",13000,NA
2016,JAN THRU MAR,NA,KANSAS,20,NA,"INVENTORY, MAX",5000,NA
2016,JAN THRU MAR,NA,KENTUCKY,21,NA,"INVENTORY, MAX",6500,NA
2016,JAN THRU MAR,NA,LOUISIANA,22,NA,"INVENTORY, MAX",55000,NA
2016,JAN THRU MAR,NA,MAINE,23,NA,"INVENTORY, MAX",3700,NA
2016,JAN THRU MAR,NA,MARYLAND,24,NA,"INVENTORY, MAX",7500,NA
2016,JAN THRU MAR,NA,MASSACHUSETTS,25,NA,"INVENTORY, MAX",3000,NA
2016,JAN THRU MAR,NA,MICHIGAN,26,NA,"INVENTORY, MAX",42000,NA
2016,JAN THRU MAR,NA,MINNESOTA,27,NA,"INVENTORY, MAX",38000,NA
2016,JAN THRU MAR,NA,MISSISSIPPI,28,NA,"INVENTORY, MAX",50000,NA
2016,JAN THRU MAR,NA,MISSOURI,29,NA,"INVENTORY, MAX",10000,NA
2016,JAN THRU MAR,NA,MONTANA,30,NA,"INVENTORY, MAX",65000,NA
2016,JAN THRU MAR,NA,NEBRASKA,31,NA,"INVENTORY, MAX",20000,NA
2016,JAN THRU MAR,NA,NEW JERSEY,34,NA,"INVENTORY, MAX",6000,NA
2016,JAN THRU MAR,NA,NEW MEXICO,35,NA,"INVENTORY, MAX",6500,NA
2016,JAN THRU MAR,NA,NEW YORK,36,NA,"INVENTORY, MAX",33000,NA
2016,JAN THRU MAR,NA,NORTH CAROLINA,37,NA,"INVENTORY, MAX",24000,NA
2016,JAN THRU MAR,NA,NORTH DAKOTA,38,NA,"INVENTORY, MAX",137000,NA
2016,JAN THRU MAR,NA,OHIO,39,NA,"INVENTORY, MAX",16500,NA
2016,JAN THRU MAR,NA,OKLAHOMA,40,NA,"INVENTORY, MAX",13500,NA
2016,JAN THRU MAR,NA,OREGON,41,NA,"INVENTORY, MAX",92000,NA
2016,JAN THRU MAR,NA,PENNSYLVANIA,42,NA,"INVENTORY, MAX",12500,NA
2016,JAN THRU MAR,NA,SOUTH CAROLINA,45,NA,"INVENTORY, MAX",16500,NA
2016,JAN THRU MAR,NA,SOUTH DAKOTA,46,NA,"INVENTORY, MAX",79000,NA
2016,JAN THRU MAR,NA,TENNESSEE,47,NA,"INVENTORY, MAX",9000,NA
2016,JAN THRU MAR,NA,TEXAS,48,NA,"INVENTORY, MAX",320000,NA
2016,JAN THRU MAR,NA,UTAH,49,NA,"INVENTORY, MAX",14500,NA
2016,JAN THRU MAR,NA,VERMONT,50,NA,"INVENTORY, MAX",5500,NA
2016,JAN THRU MAR,NA,VIRGINIA,51,NA,"INVENTORY, MAX",6500,NA
2016,JAN THRU MAR,NA,WASHINGTON,53,NA,"INVENTORY, MAX",146000,NA
2016,JAN THRU MAR,NA,WEST VIRGINIA,54,NA,"INVENTORY, MAX",8000,NA
2016,JAN THRU MAR,NA,WISCONSIN,55,NA,"INVENTORY, MAX",21000,NA
2016,JAN THRU MAR,NA,WYOMING,56,NA,"INVENTORY, MAX",6500,NA
2016,APR THRU JUN,NA,ALABAMA,1,NA,"INVENTORY, MAX",8000,NA
2016,APR THRU JUN,NA,ARIZONA,4,NA,"INVENTORY, MAX",23000,NA
2016,APR THRU JUN,NA,ARKANSAS,5,NA,"INVENTORY, MAX",24000,NA
2016,APR THRU JUN,NA,CALIFORNIA,6,NA,"INVENTORY, MAX",1150000,NA
2016,APR THRU JUN,NA,COLORADO,8,NA,"INVENTORY, MAX",29000,NA
2016,APR THRU JUN,NA,CONNECTICUT,9,NA,"INVENTORY, MAX",2500,NA
2016,APR THRU JUN,NA,FLORIDA,12,NA,"INVENTORY, MAX",240000,NA
2016,APR THRU JUN,NA,GEORGIA,13,NA,"INVENTORY, MAX",111000,NA
2016,APR THRU JUN,NA,HAWAII,15,NA,"INVENTORY, MAX",13500,NA
2016,APR THRU JUN,NA,IDAHO,16,NA,"INVENTORY, MAX",80000,NA
2016,APR THRU JUN,NA,ILLINOIS,17,NA,"INVENTORY, MAX",9000,NA
2016,APR THRU JUN,NA,INDIANA,18,NA,"INVENTORY, MAX",7000,NA
2016,APR THRU JUN,NA,IOWA,19,NA,"INVENTORY, MAX",26000,NA
2016,APR THRU JUN,NA,KANSAS,20,NA,"INVENTORY, MAX",6000,NA
2016,APR THRU JUN,NA,KENTUCKY,21,NA,"INVENTORY, MAX",6000,NA
2016,APR THRU JUN,NA,LOUISIANA,22,NA,"INVENTORY, MAX",53000,NA
2016,APR THRU JUN,NA,MAINE,23,NA,"INVENTORY, MAX",25000,NA
2016,APR THRU JUN,NA,MARYLAND,24,NA,"INVENTORY, MAX",9000,NA
2016,APR THRU JUN,NA,MASSACHUSETTS,25,NA,"INVENTORY, MAX",8500,NA
2016,APR THRU JUN,NA,MICHIGAN,26,NA,"INVENTORY, MAX",103000,NA
2016,APR THRU JUN,NA,MINNESOTA,27,NA,"INVENTORY, MAX",126000,NA
2016,APR THRU JUN,NA,MISSISSIPPI,28,NA,"INVENTORY, MAX",90000,NA
2016,APR THRU JUN,NA,MISSOURI,29,NA,"INVENTORY, MAX",12500,NA
2016,APR THRU JUN,NA,MONTANA,30,NA,"INVENTORY, MAX",157000,NA
